typeorm-findMany,typeorm-findMany-filter-paginate-order,typeorm-findMany-1-level-nesting,typeorm-findFirst,typeorm-findFirst-1-level-nesting,typeorm-findUnique,typeorm-findUnique-1-level-nesting,typeorm-create,typeorm-nested-create,typeorm-update,typeorm-nested-update,typeorm-upsert,typeorm-nested-upsert,typeorm-delete
57.535915000364184,2.722200999967754,630.6786139998585,3.20877099968493,12.858144999947399,0.693859999999404,10.545295000076294,6.688442999962717,4.66434200014919,2.4230810003355145,3.6703309998847544,4.410161999985576,5.477481999900192,10.096413999795914
48.26220999984071,2.4773609996773303,938.0116629996337,0.9963399996049702,12.781878000125289,0.6674600001424551,10.410546000115573,3.351892000064254,4.124092999845743,1.9049210003577173,3.3496220000088215,3.931841999758035,5.194323000032455,9.896915999706835
45.49421699997038,2.360611999873072,638.261043000035,0.9064310002140701,12.596808000002056,0.6114400001242757,10.28418600000441,3.236211999785155,4.044181999750435,1.860011000186205,3.354431999847293,3.825132000260055,4.463033000007272,10.098536000121385
45.72820599982515,2.3100820002146065,644.6417450001463,0.8883810001425445,12.530888000037521,0.6454110001213849,10.281276000197977,3.2391920001246035,3.881092000287026,1.9707409995608032,3.624351999722421,3.6609120001085103,4.251663000322878,9.92509499983862
45.746857000049204,2.3321620002388954,651.7711620000191,0.9412909997627139,12.618056999985129,0.6316700000315905,10.287605000194162,2.984461999963969,3.6589319999329746,1.622191000264138,3.234742000233382,3.230132000055164,3.920492000412196,9.834677000064403
45.59318699967116,2.314271000213921,649.9340519998223,0.8619300001300871,12.642927000299096,0.646100000012666,10.223616000264883,3.1979920002631843,3.90439199982211,1.8404210000298917,3.405282999854535,3.4095419999212027,4.254722999874502,10.017126000020653
46.77785799978301,2.252180999610573,655.8125649997965,0.8714009998366237,12.576177000068128,0.6172700002789497,10.321265999693424,3.268172000069171,3.6044920003041625,1.8946909997612238,3.393742000218481,3.351932999677956,4.052002999931574,10.002946000080556
46.3790869996883,2.2583209997974336,651.7509629996493,0.8895899998024106,12.545857000164688,0.6147709996439517,10.263675999827683,3.043351999949664,3.5979319997131824,1.8141510002315044,3.2266319999471307,3.7396419998258352,4.058501999825239,9.85627599991858
46.27076599979773,2.500811000354588,995.5711030000821,5.084383000154048,12.757896999828517,0.8410700000822544,10.579076000023633,3.632972000166774,4.328522999770939,2.1042709997855127,3.89680300001055,4.071392999961972,5.008193000219762,10.187826000154018
43.96926599973813,2.314890999812633,666.1237900000997,0.8539309999905527,12.463557000271976,0.6393510000780225,10.146495999768376,2.942702999804169,3.505121999885887,2.051891000010073,3.1663319999352098,3.212470999918878,4.0945930001325905,9.911725000012666
44.62944500008598,2.288211999926716,663.8534989999607,0.9029500000178814,12.734217999968678,0.6555200000293553,10.312967999838293,3.194640999659896,3.6193019999191165,1.9612010000273585,3.2733820001594722,3.277730999980122,3.99453300004825,10.209594999905676
43.83429600019008,3.8180220001377165,650.627550999634,0.8785910001024604,12.62486599991098,0.6467510000802577,10.286343999672681,3.325721999630332,3.582791999913752,1.943861000239849,3.2145420000888407,3.4021509997546673,3.973081999924034,9.907355000264943
47.70970400003716,2.28937999997288,662.9809170002118,1.2151509998366237,12.486746000126004,0.7227300000376999,9.944713999982923,3.278231999836862,3.8859829995781183,2.0011010002344847,3.459741999860853,3.523991999682039,4.2711510001681745,9.664313999935985
47.22314399993047,2.5071609998121858,666.469550000038,0.9425510000437498,12.73491600016132,0.6614199997857213,10.310956000350416,2.799000999890268,3.260321000125259,1.671070999931544,3.145291999913752,3.2963720001280308,3.91955199977383,9.81112499954179
48.03792400006205,2.3730009999126196,666.5123099996708,0.9110609996132553,12.665986000094563,0.6383400000631809,10.256325999740511,3.1097710002213717,3.5091220000758767,1.7597199999727309,3.3051219996996224,3.4294119998812675,4.059131999965757,9.910066000185907
48.29426299966872,2.2814710000529885,664.5359990000725,0.9464409998618066,12.931036999914795,0.6562000000849366,10.281904999632388,3.0661519998684525,3.6446420000866055,1.9044810002669692,3.211220999713987,3.355221000034362,4.150493000168353,9.820214999839664
47.56184400012717,2.3294210000894964,667.6418010001071,0.9699309999123216,12.782655000220984,0.6719109998084605,10.356215000152588,3.106891999952495,3.6141910003498197,1.740991000086069,3.3072119997814298,3.407742000184953,4.303851999808103,9.89762599999085
50.29215499991551,2.5029520001262426,685.5644089998677,0.9026999999769032,12.705376999918371,0.6426099999807775,10.306386000011116,2.9268809999339283,3.347531999927014,1.6364899999462068,3.1710520000196993,3.0931509998627007,4.050801999866962,9.854543999768794
49.1034629996866,2.347980999853462,676.2817750000395,0.9133599996566772,12.734796999953687,0.6996700000017881,10.405123999807984,3.032041999977082,3.6330820000730455,1.8565810001455247,3.1837810003198683,3.38506199978292,3.9239209997467697,10.059685999993235
48.16525399964303,2.23462100001052,679.5786360003985,0.8697110000066459,12.713946000207216,0.6138500003144145,10.18484599981457,3.1391819999553263,3.54889199975878,1.9181909998878837,3.3074210002087057,3.277110999915749,3.9683519997633994,10.259085999801755
50.12463400000706,2.406080999877304,684.5726799997501,0.8203499997034669,12.614905999973416,0.6123999999836087,10.303084999788553,3.131171000190079,3.4541520001366735,1.8970610001124442,3.2457119999453425,3.171260999981314,3.8613820001482964,10.102165000047535
51.36079500010237,2.2579609998501837,687.2637380002998,1.0690799998119473,12.316275999881327,0.6243209997192025,9.725484000053257,2.940660999622196,3.7593819997273386,1.9331410001032054,3.427612000145018,3.4258110001683235,3.996492000296712,9.503754999954253
49.85251499991864,2.261920999735594,703.4321449999698,0.8554609999991953,12.565335999708623,0.6103810002095997,10.221065000165254,3.2181010004132986,3.320922000333667,1.6949210003949702,3.081501000095159,3.0924610001966357,3.8437320003286004,9.746815000195056
50.52369499998167,2.5462119998410344,706.9861559998244,0.8628110000863671,12.66028599999845,0.6622199998237193,10.377206000033766,3.315110999625176,3.701912000309676,2.3485810002312064,3.7669919999316335,3.444281999953091,4.116221999749541,10.209425000008196
51.89597500022501,2.328290999867022,704.4136759997346,0.9050500001758337,12.608695999719203,0.6262509999796748,10.13193399971351,3.053161000367254,3.397520999889821,2.5542419999837875,3.0945920003578067,3.4130310001783073,3.7348520001396537,9.776874999981374
50.04924499988556,2.4292509998194873,701.2477649999782,0.895299999974668,12.859856000170112,0.6156309996731579,10.215725000016391,2.83288099989295,3.2439219998195767,1.791131000034511,2.9714410002343357,2.995332000311464,3.7551619997248054,9.798363999929279
51.40838599996641,2.430180999916047,705.916356000118,4.371352999936789,12.895755999721587,0.6828799997456372,10.417045999784023,3.335880999919027,3.7885219999589026,1.9411710002459586,3.6431519999168813,3.3429120001383126,4.040192000102252,10.082124000415206
48.586994000244886,2.337120999582112,718.5267109996639,10.456896000076085,13.539357000030577,2.4403709997422993,14.981168000027537,8.539974000304937,15.10084700025618,7.738094999920577,8.406183999963105,14.130998000036925,19.544168999884278,11.799825999885798
54.31262800004333,2.354590999893844,720.5981230000034,0.887170999776572,12.729785999748856,0.6763500003144145,10.355085999704897,3.113191000185907,3.7125319996848702,1.8693300001323223,3.283282000105828,3.256721999961883,4.080442000180483,9.872343999799341
47.313744000159204,2.3825209997594357,715.4583609998226,0.9108099997974932,12.693055999930948,0.6282999999821186,10.246973999775946,2.7259309999644756,3.285401999950409,1.8047609999775887,3.2117119999602437,3.488902000244707,3.745640999637544,9.693824999965727
